chunk_id,podcast_id,filename,podcast_title,chunk_index,content_preview,embedding_size
395,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,84,"decade thing is 20s is a special time. - It's a lot to trade. You don't get your 20s back. Yeah, you don't get your 30s back. You don't get your 40s back. You really, I would've regretted personally i",15966
387,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,76,"way where we didn't have to actually talk that much. On any given week, I'd be surprised if Jason and I spent more than two hours of direct exchange and communication. - Yeah, sometimes it's the basic",15987
774,21,2025-07-07_The Top Shelf_Chris Lattner_ Creator of LLVM_ Swift_ and Mojo.txt,The Top Shelf Chris Lattner Creator of LLVM Swift and Mojo,7,because I mean to the this day people are still fighting about python right like I mean I still hear people upset about the two to three break and so I can't like that just seems like much harder of a,16024
704,18,2025-07-06_Signals and Threads_An inside look at Jane Street_s tech internship with Jeanne Van Briesen_ Matt Else_ and Grace Zhang.txt,Signals and Threads An inside look at Jane Street s tech internship with Jeanne Van Briesen Matt Else and Grace Zhang,25,so basically I think yeah the the the easy way for people to think about this is to think about Proto Buffs which is probably the thing that people are most likely to have come across and so the goal ,15952
272,8,2025-06-26_WayForward Games with Tomm Hulett and Voldi Way.txt,WayForward Games with Tomm Hulett and Voldi Way,12,"So, yes, I wouldn't say it was part of our master plan strategy. It was really just something that came our way and we embraced it. [0:22:30] JN: Just a perk of being a game studio that stood the test",15998
558,14,2025-06-19_Latent Space_ The AI Engineer Podcast_Scaling Test Time Compute to Multi-Agent Civilizations _ Noam Brown_ OpenAI.txt,Latent Space The AI Engineer Podcast Scaling Test Time Compute to Multi Agent Civilizations Noam Brown OpenAI,22,it's an open question. I don't I don't I don't know if there's an answer. Anything else on on Ace in general? Like where do you think this goes just in form factors or what will we be looking at this ,15961
31,2,2025-06-17_SED News_ Corporate Spies_ Postgres_ and the Weird Life of Devs Right Now.txt,SED News Corporate Spies Postgres and the Weird Life of Devs Right Now,7,"than traditional ML, where traditional ML is about building models. AI agents and gen AI apps is about building software on top of models. Essentially, while you're interacting with the model, you're ",16020
809,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,8,I think X risk is probably a much lower percentage. So there are there are other risks to to worry about. And I I do think that they are single-mindedly focused on scaring people with some of these he,15999
807,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,6,not just at the level of the nation state but let's say internationally supernationally to well if you just do a quick search on global compute governance it'll tell you what the key aspects are so nu,15983
838,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,37,"think that this strategy has worked for many other countries really well. So if you look at Brazil, companies like Embraer and Valet, which are really big Brazilian national champions, have a partners",15993
806,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,5,"way to market. It's smart. It's smart. If you fall, it's up to you. Yeah. Okay. Well, there's also an industrial complex according to some folks that are backing this. If you've heard of effective alt",16001
260,8,2025-06-26_WayForward Games with Tomm Hulett and Voldi Way.txt,WayForward Games with Tomm Hulett and Voldi Way,0,"EPISODE 1778 [INTRODUCTION] [0:00:00] ANNOUNCER: WayForward is a renowned video game studio that was founded in 1990. The company has developed games for publishers such as Capcom, Konami, and Nintend",15966
880,24,2025-06-24_Software Engineering Daily_Google Ventures with Erik Norlander.txt,Software Engineering Daily Google Ventures with Erik Norlander,5,you can get feedback in terms of you know who the right customer is or who the right set of initial users are going to be it's just going to make your life that much easier because then you can start ,16010
765,20,2025-07-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Big Beautiful Bill_ Elon_Trump_ Dollar Down Big_ Harvard_s Money Problems_ Figma IPO.txt,All In with Chamath Jason Sacks Friedberg Big Beautiful Bill Elon Trump Dollar Down Big Harvard s Money Problems Figma IPO,38,maybe you could give us one of your great deep pulls for a science fiction film that people should watch this weekend if they want to get some joy. Maybe Silent Running. You like Silent Running? Run. ,16015
226,6,2025-06-21_All-In with Chamath_ Jason_ Sacks _ Friedberg_IPOs and SPACs are Back_ Mag 7 Showdown_ Zuck on Tilt_ Apple_s Fumble_ GENIUS Act passes Senate.txt,All In with Chamath Jason Sacks Friedberg IPOs and SPACs are Back Mag 7 Showdown Zuck on Tilt Apple s Fumble GENIUS Act passes Senate,42,"lands the BMW or the UPS robot successfully, Amazon will buy a gajillion of them. If Optimus lands a successful robot that they tune inside the Tesla factory and then are ready to sell, Amazon will bu",15970
562,14,2025-06-19_Latent Space_ The AI Engineer Podcast_Scaling Test Time Compute to Multi-Agent Civilizations _ Noam Brown_ OpenAI.txt,Latent Space The AI Engineer Podcast Scaling Test Time Compute to Multi Agent Civilizations Noam Brown OpenAI,26,"just playing totally randomly. But in poker, if you play the equilibrium strategy, it's actually really difficult for the opponents to figure out how to tie you, and they're going to end up making mis",15987
276,8,2025-06-26_WayForward Games with Tomm Hulett and Voldi Way.txt,WayForward Games with Tomm Hulett and Voldi Way,16,"here first, if you want to join WayForward, those are the games to quote. The reason I ask that, I guess, is I think a lot of the reaction I've seen to like fans of obviously I had to go through YouTu",15996
274,8,2025-06-26_WayForward Games with Tomm Hulett and Voldi Way.txt,WayForward Games with Tomm Hulett and Voldi Way,14,"was to not go too realistic. Trying to make it as a very stylized. [0:26:05] TH: Part of that is I carried through, I think it was something Matt Bozon put together for Contra 4, but it was like to co",15964
705,18,2025-07-06_Signals and Threads_An inside look at Jane Street_s tech internship with Jeanne Van Briesen_ Matt Else_ and Grace Zhang.txt,Signals and Threads An inside look at Jane Street s tech internship with Jeanne Van Briesen Matt Else and Grace Zhang,26,following what jean said so for example writing brand new pieces of code one of the things that you did when you started was you wrote the PPX this kind of syntactic level language extension to make i,15973
892,24,2025-06-24_Software Engineering Daily_Google Ventures with Erik Norlander.txt,Software Engineering Daily Google Ventures with Erik Norlander,17,you're sitting in New York and I'm not sure kind of geographically if you have any leaning for in terms of GV and where you tend to invest but yeah how how are you kind of seeing valuations and sort o,15964
163,5,2025-07-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Trump vs Powell_ Solving the Debt Crisis_ The _10T AGI Prize_ GENIUS Act Becomes Law.txt,All In with Chamath Jason Sacks Friedberg Trump vs Powell Solving the Debt Crisis The 10T AGI Prize GENIUS Act Becomes Law,17,"the Eisenhower Executive Office Building. That's where my office. I can tell from that I've been here. Yeah. No, I they said great things. I And I checked my calendar. I'll I'll send you some photos. ",15976
438,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,127,"for several years, Pietro Fittipaldi drove a race car at Spa. Spa is one of the great race tracks of all time. And it has this iconic corner called Eau Rouge, which is probably the most famous corner ",15960
446,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,135,"year and a half ago, I would've given you the same answer as I would've given anyone for basically 20 years. I want a Mac. I like the Magic Keyboard. I like the single monitor. Apple makes an awesome ",15976
672,17,2025-07-11_All-In with Chamath_ Jason_ Sacks _ Friedberg_Grok 4 Wows_ The Bitter Lesson_ Elon_s Third Party_ AI Browsers_ SCOTUS backs POTUS on RIFs.txt,All In with Chamath Jason Sacks Friedberg Grok 4 Wows The Bitter Lesson Elon s Third Party AI Browsers SCOTUS backs POTUS on RIFs,34,"million people. If you put three million people into 2,00 agencies and then you give them very poor and outdated technology, which unfortunately most of the government operates on, what are you going ",16004
129,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,34,"a study at UCSF, which I thought was incredible. You know, the gene that allows Donald Trump to sleep four hours. Yeah, they've isolated that gene. Yeah. Clinton had that gene, too. and Blake is spons",15984
368,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,57,"up from every different camp and I put it together. Not because there was gonna be just one single overarching theory of everything, but I was gonna have a cohesive unit that incorporated the best fro",15985
60,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,14,"sandwich. That makes sense to me. Now, look, I I think that we're not really addressing a really core part of the issue here, which is for a couple of decades now, conservatives were demonized, and Tu",16012
864,23,2025-07-06_Signals and Threads_What Is an Operating System_ with Anil Madhavapeddy.txt,Signals and Threads What Is an Operating System with Anil Madhavapeddy,21,wanted to make this as big as i wanted it to be i needed help and it was helping multiple fronts the first thing was that the ocam development team was incredible i remember having dinner with zebeluw,16016
271,8,2025-06-26_WayForward Games with Tomm Hulett and Voldi Way.txt,WayForward Games with Tomm Hulett and Voldi Way,11,"timing that made you or made Konami want to build this game at the moment? [0:20:28] TH: Speaking for Konami, so take it with a grain of salt. But again, based - on and this isn't any secret info, thi",15996
89,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,43,"you were, what would your advice be here? Is it up to us? Do we have the power? Nobody wants Iran to have a nuclear weapon. I don't think the Iranians want a nuclear weapon right now by judging by the",16015
